Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,1240,Human Resources,9,3,Business Administration,1,184,3,Male,48,3,2,HR Manager,4,Married,117577,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Information Technology,1,190,1,Female,41,3,1,QA Engineer,1,Single,78696,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4
45,No,Travel_Rarely,1316,Research & Development,29,3,Information Technology,1,192,3,Male,83,3,1,Data Scientist,4,Single,188030,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3
38,No,Travel_Rarely,364,Research & Development,3,5,Mechanical,1,193,4,Female,32,3,2,Data Scientist,3,Single,136627,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2
30,No,Travel_Rarely,438,Research & Development,18,3,Computer Science,1,194,1,Female,75,3,1,Data Scientist,3,Single,105012,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4
32,No,Travel_Frequently,689,Sales,9,2,Information Technology,1,195,4,Male,35,1,2,Software Engineer,4,Divorced,73058,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7
30,No,Travel_Rarely,201,Research & Development,5,3,Mechanical,1,197,4,Female,84,3,1,Data Scientist,1,Divorced,86767,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2
30,No,Travel_Rarely,1427,Research & Development,2,1,Information Technology,1,198,2,Male,35,2,1,QA Engineer,4,Single,45278,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2
41,No,Travel_Frequently,857,Research & Development,10,3,Computer Science,1,199,4,Male,91,2,4,Engineering Manager,1,Divorced,284171,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
41,No,Travel_Rarely,933,Research & Development,9,4,Computer Science,1,200,3,Male,94,3,1,QA Engineer,1,Married,68173,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
19,No,Travel_Rarely,1181,Research & Development,3,1,Information Technology,1,201,2,Female,79,3,1,QA Engineer,2,Single,45523,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
40,No,Travel_Frequently,1395,Research & Development,26,3,Information Technology,1,202,2,Female,54,3,2,Data Scientist,2,Divorced,142267,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
35,No,Travel_Rarely,662,Sales,1,5,Electronics,1,204,3,Male,94,3,3,Software Engineer,2,Married,70668,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
53,No,Travel_Rarely,1436,Sales,6,2,Electronics,1,205,2,Male,34,3,2,Junior Developer,3,Married,33114,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5
45,No,Travel_Rarely,194,Research & Development,9,3,Computer Science,1,206,2,Male,60,3,2,QA Engineer,2,Divorced,48697,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15
32,No,Travel_Frequently,967,Sales,8,3,Electronics,1,207,2,Female,43,3,3,Software Engineer,4,Single,66778,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7
29,No,Non-Travel,1496,Research & Development,1,1,Mechanical,1,208,4,Male,41,3,2,DevOps Engineer,3,Married,87952,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9
51,No,Travel_Rarely,1169,Research & Development,7,4,Information Technology,1,211,2,Male,34,2,2,DevOps Engineer,3,Married,93723,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0
58,No,Travel_Rarely,1145,Research & Development,9,3,Information Technology,1,214,2,Female,75,2,1,Data Scientist,2,Married,98860,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0
40,No,Travel_Rarely,630,Sales,4,4,Electronics,1,215,3,Male,67,2,3,Software Engineer,4,Married,88821,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
34,No,Travel_Frequently,303,Sales,2,4,Electronics,1,216,3,Female,75,3,1,Junior Developer,3,Married,46009,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2
22,No,Travel_Rarely,1256,Research & Development,19,1,Information Technology,1,217,3,Male,80,3,1,Data Scientist,4,Married,105260,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
27,No,Non-Travel,691,Research & Development,9,3,Information Technology,1,218,4,Male,57,3,1,Data Scientist,2,Divorced,176230,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
28,No,Travel_Rarely,440,Research & Development,21,3,Information Technology,1,221,3,Male,42,3,1,Data Scientist,4,Married,172940,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
57,No,Travel_Rarely,334,Research & Development,24,2,Computer Science,1,223,3,Male,83,4,3,Support Engineer,4,Divorced,48866,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4
27,No,Non-Travel,1450,Research & Development,3,3,Information Technology,1,224,3,Male,79,2,1,Data Scientist,3,Divorced,89181,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
50,No,Travel_Rarely,1452,Research & Development,11,3,Computer Science,1,226,3,Female,53,3,5,Engineering Manager,2,Single,259987,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4
41,No,Travel_Rarely,465,Research & Development,14,3,Computer Science,1,227,1,Male,56,3,1,Data Scientist,3,Divorced,106815,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8
30,No,Travel_Rarely,1339,Sales,5,3,Computer Science,1,228,2,Female,41,3,3,Software Engineer,4,Married,98618,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4
38,No,Travel_Rarely,702,Sales,1,4,Computer Science,1,230,1,Female,59,2,2,Software Engineer,4,Single,81181,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7
32,No,Travel_Rarely,120,Research & Development,6,5,Computer Science,1,231,3,Male,43,3,1,Data Scientist,3,Single,117043,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4
27,No,Travel_Rarely,1157,Research & Development,17,3,Mechanical,1,233,3,Male,51,3,1,Data Scientist,2,Married,182332,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
19,Yes,Travel_Frequently,602,Sales,1,1,Mechanical,1,235,3,Female,100,1,1,Junior Developer,1,Single,32172,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0
36,No,Travel_Frequently,1480,Research & Development,3,2,Information Technology,1,238,4,Male,30,3,1,QA Engineer,2,Single,42989,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
30,No,Non-Travel,111,Research & Development,9,3,Information Technology,1,239,3,Male,66,3,2,QA Engineer,1,Divorced,50486,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10
45,No,Travel_Rarely,1268,Sales,4,2,Computer Science,1,240,3,Female,30,3,2,Software Engineer,1,Divorced,70326,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3
56,No,Travel_Rarely,713,Research & Development,8,3,Computer Science,1,241,3,Female,67,3,1,Data Scientist,1,Divorced,123041,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2
33,No,Travel_Rarely,134,Research & Development,2,3,Computer Science,1,242,3,Male,90,3,1,Data Scientist,4,Single,168403,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2
19,Yes,Travel_Rarely,303,Research & Development,2,3,Computer Science,1,243,2,Male,47,2,1,QA Engineer,4,Single,40909,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0
46,No,Travel_Rarely,526,Sales,1,2,Electronics,1,244,2,Female,92,3,3,Software Engineer,1,Divorced,63236,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7
38,No,Travel_Rarely,1380,Research & Development,9,2,Computer Science,1,245,3,Female,75,3,1,QA Engineer,4,Single,44122,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1
31,No,Travel_Rarely,140,Research & Development,12,1,Information Technology,1,246,3,Female,95,3,1,Data Scientist,4,Married,137244,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2
34,No,Travel_Rarely,629,Research & Development,27,2,Information Technology,1,247,4,Female,95,3,1,Data Scientist,2,Single,136187,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2
41,Yes,Travel_Rarely,1356,Sales,20,2,Electronics,1,248,2,Female,70,3,1,Junior Developer,2,Single,35885,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
50,No,Travel_Rarely,328,Research & Development,1,3,Information Technology,1,249,3,Male,86,2,1,QA Engineer,3,Married,42079,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2
53,No,Travel_Rarely,1084,Research & Development,13,2,Information Technology,1,250,4,Female,57,4,2,DevOps Engineer,1,Divorced,118261,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3
33,No,Travel_Rarely,931,Research & Development,14,3,Information Technology,1,252,4,Female,72,3,1,Data Scientist,2,Married,128751,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6
40,No,Travel_Rarely,989,Research & Development,4,1,Information Technology,1,253,4,Female,46,3,5,Engineering Manager,3,Married,285944,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
55,No,Travel_Rarely,692,Research & Development,14,4,Information Technology,1,254,3,Male,61,4,5,Tech Lead,2,Single,154281,13339,8,Y,No,11,3,4,80,0,36,3,3,24,15,2,15
34,No,Travel_Frequently,1069,Research & Development,2,1,Computer Science,1,256,4,Male,45,2,2,DevOps Engineer,3,Married,137587,14074,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9
51,No,Travel_Rarely,313,Research & Development,3,3,Information Technology,1,258,4,Female,98,3,4,Support Engineer,2,Single,54947,7192,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0
52,No,Travel_Rarely,699,Research & Development,1,4,Computer Science,1,259,3,Male,65,2,5,Engineering Manager,3,Married,241629,5678,0,Y,No,14,3,1,80,1,34,5,3,33,18,11,9
27,No,Travel_Rarely,894,Research & Development,9,3,Information Technology,1,260,4,Female,99,3,1,Data Scientist,2,Single,138917,11781,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
35,Yes,Travel_Rarely,556,Research & Development,23,2,Computer Science,1,261,2,Male,50,2,2,DevOps Engineer,3,Married,86781,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
43,No,Non-Travel,1344,Research & Development,7,3,Information Technology,1,262,4,Male,37,4,1,Data Scientist,4,Divorced,84805,5228,4,Y,No,14,3,4,80,3,7,3,4,5,4,2,2
45,No,Non-Travel,1195,Research & Development,2,2,Information Technology,1,264,1,Male,65,2,4,Engineering Manager,4,Married,172651,20462,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8
37,No,Travel_Rarely,290,Research & Development,21,3,Computer Science,1,267,2,Male,65,4,1,Data Scientist,1,Married,199528,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7
35,No,Travel_Frequently,138,Research & Development,2,3,Information Technology,1,269,2,Female,37,3,2,QA Engineer,2,Single,50262,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
42,No,Non-Travel,926,Research & Development,21,2,Information Technology,1,270,3,Female,36,3,2,DevOps Engineer,3,Divorced,147484,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
38,No,Travel_Rarely,1261,Research & Development,2,4,Computer Science,1,271,4,Male,88,3,2,DevOps Engineer,3,Married,106498,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0
38,No,Travel_Rarely,1084,Research & Development,29,3,Mechanical,1,273,4,Male,54,3,2,DevOps Engineer,4,Married,109180,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
27,No,Travel_Frequently,472,Research & Development,1,1,Mechanical,1,274,3,Male,60,2,2,DevOps Engineer,1,Married,103448,9679,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
49,No,Non-Travel,1002,Research & Development,18,4,Computer Science,1,275,4,Male,92,3,2,DevOps Engineer,4,Divorced,132433,23793,1,Y,Yes,15,3,1,80,2,7,0,3,7,7,1,7
34,No,Travel_Frequently,878,Research & Development,10,4,Information Technology,1,277,4,Male,43,3,1,Data Scientist,3,Divorced,133142,5972,1,Y,Yes,17,3,4,80,1,5,4,4,5,3,2,0
40,No,Travel_Rarely,905,Research & Development,19,2,Information Technology,1,281,3,Male,99,3,2,QA Engineer,4,Married,44415,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Information Technology,1,282,2,Male,70,3,2,Support Engineer,1,Married,40439,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0
29,Yes,Travel_Rarely,121,Sales,27,3,Electronics,1,283,2,Female,35,3,3,Software Engineer,4,Married,63582,24525,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9
22,No,Travel_Rarely,1136,Research & Development,5,3,Computer Science,1,284,4,Male,60,4,1,Data Scientist,2,Divorced,198350,12392,1,Y,Yes,16,3,1,80,1,4,2,2,4,2,2,2
36,No,Travel_Frequently,635,Research & Development,18,1,Information Technology,1,286,2,Female,73,3,1,QA Engineer,4,Single,68464,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,7
40,No,Non-Travel,1151,Research & Development,9,5,Computer Science,1,287,4,Male,63,2,2,Support Engineer,4,Married,44976,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2
46,No,Travel_Rarely,644,Research & Development,1,4,Information Technology,1,288,4,Male,97,3,3,Support Engineer,1,Divorced,39205,12368,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3
32,Yes,Travel_Rarely,1045,Sales,4,4,Information Technology,1,291,4,Male,32,1,3,Software Engineer,4,Married,89655,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8
30,No,Non-Travel,829,Research & Development,1,1,Computer Science,1,292,3,Male,88,2,3,DevOps Engineer,3,Single,114651,20925,1,Y,No,22,4,3,80,0,12,2,3,11,8,5,8
27,No,Travel_Frequently,1242,Sales,20,3,Computer Science,1,293,4,Female,90,3,2,Software Engineer,3,Single,81762,12916,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
51,No,Travel_Rarely,1469,Research & Development,8,4,Computer Science,1,296,2,Male,81,2,3,Tech Lead,2,Married,131019,15736,5,Y,No,16,3,4,80,2,16,5,1,10,9,4,7
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Mechanical,1,297,4,Female,88,3,1,Data Scientist,1,Single,141282,8556,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4
41,No,Travel_Rarely,896,Sales,6,3,Computer Science,1,298,4,Female,75,3,3,Engineering Manager,4,Single,217970,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
30,Yes,Travel_Frequently,334,Sales,26,4,Electronics,1,299,3,Female,52,2,2,Software Engineer,1,Single,86939,22967,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1
29,Yes,Travel_Rarely,992,Research & Development,1,3,Mechanical,1,300,3,Male,85,3,1,Data Scientist,3,Single,139191,19757,0,Y,No,14,3,4,80,0,7,1,2,6,2,1,5
45,No,Non-Travel,1052,Sales,6,3,Information Technology,1,302,4,Female,57,2,3,Software Engineer,4,Single,88346,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8
54,No,Travel_Rarely,1147,Sales,3,3,Electronics,1,303,4,Female,52,3,2,Software Engineer,1,Married,72482,17011,2,Y,No,14,3,4,80,1,16,4,3,6,2,0,5
36,No,Travel_Rarely,1396,Research & Development,5,2,Computer Science,1,304,4,Male,62,3,2,QA Engineer,2,Single,50552,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
33,No,Travel_Rarely,147,Research & Development,4,4,Information Technology,1,305,3,Female,47,2,1,Data Scientist,2,Married,175685,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1
37,No,Travel_Frequently,663,Research & Development,11,3,Civil,1,306,2,Male,47,3,3,Tech Lead,4,Divorced,187585,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7
38,No,Travel_Rarely,119,Sales,3,3,Computer Science,1,307,1,Male,76,3,3,Software Engineer,3,Divorced,86734,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
31,No,Non-Travel,979,Research & Development,1,4,Information Technology,1,308,3,Male,90,1,2,DevOps Engineer,3,Married,121745,4381,0,Y,No,12,3,4,80,1,6,2,3,5,4,1,4
59,No,Travel_Rarely,142,Research & Development,3,3,Computer Science,1,309,3,Male,70,2,1,Data Scientist,4,Married,177600,8456,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
37,No,Travel_Frequently,319,Sales,4,4,Electronics,1,311,1,Male,41,3,1,Junior Developer,4,Divorced,44671,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8
29,No,Travel_Frequently,1413,Sales,1,1,Information Technology,1,312,2,Female,42,3,3,Software Engineer,4,Married,54139,6599,1,Y,No,14,3,4,80,1,11,5,3,11,10,4,1
35,No,Travel_Frequently,944,Sales,1,3,Electronics,1,314,3,Female,92,3,3,Software Engineer,3,Single,56688,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
29,Yes,Travel_Rarely,896,Research & Development,18,1,Information Technology,1,315,3,Male,86,2,1,Data Scientist,4,Single,81495,14961,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1
52,No,Travel_Rarely,1323,Research & Development,2,3,Computer Science,1,316,3,Female,89,2,1,QA Engineer,4,Single,54117,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2
42,No,Travel_Rarely,532,Research & Development,4,2,Mechanical,1,319,3,Male,58,3,5,Engineering Manager,4,Married,168002,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
59,No,Travel_Rarely,818,Human Resources,6,2,Information Technology,1,321,2,Male,52,3,1,HR Manager,3,Married,63654,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
50,No,Travel_Rarely,854,Sales,1,4,Information Technology,1,323,4,Female,68,3,5,Engineering Manager,4,Divorced,154231,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
33,Yes,Travel_Rarely,813,Research & Development,14,3,Information Technology,1,325,3,Male,58,3,1,QA Engineer,4,Married,45777,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
43,No,Travel_Rarely,1034,Sales,16,3,Electronics,1,327,4,Female,80,3,4,Engineering Manager,4,Married,272987,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
33,Yes,Travel_Rarely,465,Research & Development,2,2,Computer Science,1,328,1,Female,39,3,1,QA Engineer,1,Married,60799,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
52,No,Non-Travel,771,Sales,2,4,Computer Science,1,329,1,Male,79,2,5,Engineering Manager,3,Single,271399,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12
32,No,Travel_Rarely,1401,Sales,4,2,Computer Science,1,330,3,Female,56,3,1,Junior Developer,2,Married,28944,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
32,Yes,Travel_Rarely,515,Research & Development,1,3,Computer Science,1,331,4,Male,62,2,1,QA Engineer,3,Single,43387,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
39,No,Travel_Rarely,1431,Research & Development,1,4,Information Technology,1,332,3,Female,96,3,1,QA Engineer,3,Divorced,78462,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
32,No,Non-Travel,976,Sales,26,4,Electronics,1,333,3,Male,100,3,2,Software Engineer,4,Married,62525,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
41,No,Travel_Rarely,1411,Research & Development,19,2,Computer Science,1,334,3,Male,36,3,2,Data Scientist,1,Divorced,146325,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
40,No,Travel_Rarely,1300,Research & Development,24,2,Mechanical,1,335,1,Male,62,3,2,Data Scientist,4,Divorced,144586,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
45,No,Travel_Rarely,252,Research & Development,1,3,Civil,1,336,3,Male,70,4,5,Engineering Manager,4,Married,285228,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
31,No,Travel_Frequently,1327,Research & Development,3,4,Information Technology,1,337,2,Male,73,3,3,Tech Lead,3,Divorced,145378,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
33,No,Travel_Rarely,832,Research & Development,5,4,Computer Science,1,338,3,Female,63,2,1,Data Scientist,4,Married,194829,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
34,No,Travel_Rarely,470,Research & Development,2,4,Computer Science,1,339,4,Male,84,2,2,DevOps Engineer,1,Married,96286,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
37,No,Travel_Rarely,1017,Research & Development,1,2,Information Technology,1,340,3,Female,83,2,1,Data Scientist,1,Married,138611,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
45,No,Travel_Frequently,1199,Research & Development,7,4,Computer Science,1,341,1,Male,77,4,2,DevOps Engineer,3,Married,87199,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2
37,Yes,Travel_Frequently,504,Research & Development,10,3,Information Technology,1,342,1,Male,61,3,3,DevOps Engineer,3,Divorced,117101,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0
39,No,Travel_Frequently,505,Research & Development,2,4,Mechanical,1,343,3,Female,64,3,3,Support Engineer,3,Single,46363,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8
29,No,Travel_Rarely,665,Research & Development,15,3,Computer Science,1,346,3,Male,60,3,1,Data Scientist,4,Single,122046,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5
42,No,Travel_Rarely,916,Research & Development,17,2,Computer Science,1,347,4,Female,82,4,2,Data Scientist,1,Single,137662,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
29,No,Travel_Rarely,1247,Sales,20,2,Electronics,1,349,4,Male,45,3,2,Software Engineer,4,Divorced,98809,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2
25,No,Travel_Rarely,685,Research & Development,1,3,Computer Science,1,350,1,Female,62,3,2,DevOps Engineer,3,Married,101160,7505,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2
42,No,Travel_Rarely,269,Research & Development,2,3,Information Technology,1,351,4,Female,56,2,1,QA Engineer,1,Divorced,63211,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
40,No,Travel_Rarely,1416,Research & Development,2,2,Information Technology,1,352,1,Male,49,3,5,Tech Lead,3,Divorced,150032,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
51,No,Travel_Rarely,833,Research & Development,1,3,Computer Science,1,353,3,Male,96,3,1,Data Scientist,4,Married,166522,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0
31,Yes,Travel_Frequently,307,Research & Development,29,2,Information Technology,1,355,3,Male,71,2,1,QA Engineer,2,Single,76274,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4
32,No,Travel_Frequently,1311,Research & Development,7,3,Computer Science,1,359,2,Male,100,4,1,QA Engineer,2,Married,53433,26062,1,Y,No,20,4,3,80,0,5,3,1,5,1,0,3
38,No,Non-Travel,1327,Sales,2,2,Computer Science,1,361,4,Male,39,2,2,Software Engineer,4,Married,98002,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5
32,No,Travel_Rarely,128,Research & Development,2,1,Mechanical,1,362,4,Male,84,2,2,QA Engineer,1,Single,68209,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4
46,No,Travel_Rarely,488,Sales,2,3,Mechanical,1,363,3,Female,75,1,4,Engineering Manager,2,Married,205359,14977,3,Y,Yes,12,3,2,80,1,28,2,2,7,7,7,7
28,Yes,Travel_Rarely,529,Research & Development,2,4,Computer Science,1,364,1,Male,79,3,1,QA Engineer,3,Single,59374,14935,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
29,No,Travel_Rarely,1210,Sales,2,3,Information Technology,1,366,1,Male,78,2,2,Software Engineer,2,Married,81512,3687,2,Y,No,19,3,2,80,2,10,2,3,0,0,0,0
31,No,Travel_Rarely,1463,Research & Development,23,3,Information Technology,1,367,2,Male,64,2,2,Support Engineer,4,Married,57759,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8
25,No,Non-Travel,675,Research & Development,5,2,Computer Science,1,369,2,Male,85,4,2,Support Engineer,1,Divorced,58427,18384,1,Y,No,12,3,4,80,2,6,2,3,6,3,1,5
45,No,Travel_Rarely,1385,Research & Development,20,2,Information Technology,1,372,3,Male,79,3,4,Support Engineer,4,Married,38672,7501,0,Y,Yes,14,3,2,80,0,21,2,3,20,7,4,10
36,No,Travel_Rarely,1403,Research & Development,6,3,Computer Science,1,373,4,Male,47,3,1,QA Engineer,4,Married,79672,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
55,No,Travel_Rarely,452,Research & Development,1,3,Information Technology,1,374,4,Male,81,3,5,Engineering Manager,1,Single,246723,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13
47,Yes,Non-Travel,666,Research & Development,29,4,Computer Science,1,376,1,Male,88,3,3,Engineering Manager,2,Married,289409,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9
28,No,Travel_Rarely,1158,Research & Development,9,3,Information Technology,1,377,4,Male,94,3,1,Data Scientist,4,Married,144876,2613,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4
37,No,Travel_Rarely,228,Sales,6,4,Information Technology,1,378,3,Male,98,3,2,Software Engineer,4,Married,54382,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1
21,No,Travel_Rarely,996,Research & Development,3,2,Information Technology,1,379,4,Male,100,2,1,Data Scientist,3,Single,80825,10531,1,Y,No,17,3,1,80,0,3,4,4,3,2,1,0
37,No,Non-Travel,728,Research & Development,1,4,Information Technology,1,380,1,Female,80,3,3,Tech Lead,4,Divorced,159666,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2
35,No,Travel_Rarely,1315,Research & Development,22,3,Computer Science,1,381,2,Female,71,4,3,Engineering Manager,2,Divorced,186356,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
38,No,Travel_Rarely,322,Sales,7,2,Information Technology,1,382,1,Female,44,4,2,Software Engineer,1,Divorced,82795,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7
26,No,Travel_Frequently,1479,Research & Development,1,3,Computer Science,1,384,3,Female,84,3,2,DevOps Engineer,2,Divorced,88767,26767,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4
50,No,Travel_Rarely,797,Research & Development,4,1,Computer Science,1,385,1,Male,96,3,5,Tech Lead,2,Divorced,223082,15815,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
53,No,Travel_Rarely,1070,Research & Development,3,4,Information Technology,1,386,3,Male,45,3,4,Tech Lead,3,Married,138206,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
